timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1787190474889,5,HTTP Request,200,OK,Thread Group 1-1,text,true,,336,126,1,1,http://localhost:3000/api/health,5,0,3
1787190474896,12,HTTP Request,200,OK,Thread Group 1-1,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,11,0,0
1787190474908,2,HTTP Request,200,OK,Thread Group 1-1,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190474911,8,HTTP Request,200,OK,Thread Group 1-1,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,8,0,0
1787190474919,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190474922,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190474925,1,HTTP Request,200,OK,Thread Group 1-1,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190474926,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190474929,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,4,0,0
1787190474934,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190474939,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190474942,2,HTTP Request,200,OK,Thread Group 1-1,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190474945,1,HTTP Request,200,OK,Thread Group 1-1,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190474946,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190474949,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,4,0,0
1787190474954,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190474959,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190474962,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,4,0,0
1787190474966,1,HTTP Request,200,OK,Thread Group 1-1,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190474968,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190474971,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190474974,5,HTTP Request,200,OK,Thread Group 1-1,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190474979,3,HTTP Request,200,OK,Thread Group 1-1,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190474983,2,HTTP Request,200,OK,Thread Group 1-1,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190474986,1,HTTP Request,200,OK,Thread Group 1-1,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190474987,2,HTTP Request,200,OK,Thread Group 1-1,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190474990,2,HTTP Request,200,OK,Thread Group 1-1,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190474992,5,HTTP Request,200,OK,Thread Group 1-1,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190474998,4,HTTP Request,200,OK,Thread Group 1-1,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,4,0,0
1787190475002,49,HTTP Request,200,OK,Thread Group 1-1,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,49,0,0
1787190475400,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190475404,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190475407,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190475411,6,HTTP Request,200,OK,Thread Group 1-2,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190475417,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190475420,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190475423,1,HTTP Request,200,OK,Thread Group 1-2,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190475424,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190475426,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190475429,6,HTTP Request,200,OK,Thread Group 1-2,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190475435,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190475438,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190475441,1,HTTP Request,200,OK,Thread Group 1-2,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190475442,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190475445,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190475447,6,HTTP Request,200,OK,Thread Group 1-2,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190475453,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190475456,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190475459,1,HTTP Request,200,OK,Thread Group 1-2,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190475460,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190475462,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190475466,6,HTTP Request,200,OK,Thread Group 1-2,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190475473,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190475475,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190475478,1,HTTP Request,200,OK,Thread Group 1-2,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190475480,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190475483,3,HTTP Request,200,OK,Thread Group 1-2,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190475486,5,HTTP Request,200,OK,Thread Group 1-2,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190475492,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190475495,2,HTTP Request,200,OK,Thread Group 1-2,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190475898,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190475901,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190475905,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190475908,6,HTTP Request,200,OK,Thread Group 1-3,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190475914,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,4,0,0
1787190475919,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190475922,1,HTTP Request,200,OK,Thread Group 1-3,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190475924,2,HTTP Request,200,OK,Thread Group 1-3,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190475926,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190475929,6,HTTP Request,200,OK,Thread Group 1-3,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190475936,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190475939,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190475943,1,HTTP Request,200,OK,Thread Group 1-3,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190475944,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190475947,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,4,0,0
1787190475951,5,HTTP Request,200,OK,Thread Group 1-3,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190475957,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190475960,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190475963,2,HTTP Request,200,OK,Thread Group 1-3,text,true,,336,126,1,1,http://localhost:3000/api/health,2,0,0
1787190475965,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,4,0,0
1787190475969,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190475972,7,HTTP Request,200,OK,Thread Group 1-3,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190475979,7,HTTP Request,200,OK,Thread Group 1-3,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,7,0,0
1787190475986,4,HTTP Request,200,OK,Thread Group 1-3,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,4,0,0
1787190475990,2,HTTP Request,200,OK,Thread Group 1-3,text,true,,336,126,1,1,http://localhost:3000/api/health,2,0,0
1787190475992,3,HTTP Request,200,OK,Thread Group 1-3,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190475995,5,HTTP Request,200,OK,Thread Group 1-3,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,5,0,0
1787190476000,7,HTTP Request,200,OK,Thread Group 1-3,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,7,0,0
1787190476007,5,HTTP Request,200,OK,Thread Group 1-3,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,5,0,0
1787190476013,5,HTTP Request,200,OK,Thread Group 1-3,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,5,0,0
1787190476386,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190476389,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190476393,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476395,5,HTTP Request,200,OK,Thread Group 1-4,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476400,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476403,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476405,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476407,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476409,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476411,5,HTTP Request,200,OK,Thread Group 1-4,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476417,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476419,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190476422,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476423,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476426,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476428,5,HTTP Request,200,OK,Thread Group 1-4,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476433,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190476436,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476439,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476440,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476442,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476444,5,HTTP Request,200,OK,Thread Group 1-4,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476450,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476453,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476455,1,HTTP Request,200,OK,Thread Group 1-4,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476456,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190476459,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476461,6,HTTP Request,200,OK,Thread Group 1-4,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190476467,3,HTTP Request,200,OK,Thread Group 1-4,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190476471,2,HTTP Request,200,OK,Thread Group 1-4,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476886,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190476890,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190476894,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476897,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476903,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476906,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476908,1,HTTP Request,200,OK,Thread Group 1-5,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476910,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476912,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476915,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476920,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190476923,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190476926,1,HTTP Request,200,OK,Thread Group 1-5,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476927,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476929,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190476932,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476937,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476940,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476943,1,HTTP Request,200,OK,Thread Group 1-5,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476944,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476946,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476948,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476953,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476956,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190476958,1,HTTP Request,200,OK,Thread Group 1-5,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190476959,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190476961,3,HTTP Request,200,OK,Thread Group 1-5,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190476964,5,HTTP Request,200,OK,Thread Group 1-5,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190476969,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190476972,2,HTTP Request,200,OK,Thread Group 1-5,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477386,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,2
1787190477390,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190477393,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190477395,6,HTTP Request,200,OK,Thread Group 1-6,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,6,0,0
1787190477401,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190477404,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477407,1,HTTP Request,200,OK,Thread Group 1-6,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477408,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190477410,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190477412,5,HTTP Request,200,OK,Thread Group 1-6,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190477417,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190477420,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477422,1,HTTP Request,200,OK,Thread Group 1-6,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477423,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190477425,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190477428,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190477433,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190477436,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477438,1,HTTP Request,200,OK,Thread Group 1-6,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477439,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190477442,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190477444,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190477449,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190477452,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477454,1,HTTP Request,200,OK,Thread Group 1-6,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477456,1,HTTP Request,200,OK,Thread Group 1-6,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,1,0,0
1787190477458,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190477460,5,HTTP Request,200,OK,Thread Group 1-6,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190477465,3,HTTP Request,200,OK,Thread Group 1-6,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190477469,2,HTTP Request,200,OK,Thread Group 1-6,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477886,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,336,126,1,1,http://localhost:3000/api/health,3,0,1
1787190477889,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,3,0,0
1787190477892,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,3,0,0
1787190477895,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,3,0,0
1787190477899,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190477901,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477904,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477905,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190477907,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190477909,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190477914,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190477917,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190477920,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477921,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190477923,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,2,0,0
1787190477925,5,HTTP Request,200,OK,Thread Group 1-7,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,5,0,0
1787190477930,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190477933,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190477936,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477937,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,2,0,0
1787190477940,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,1,0,0
1787190477942,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190477946,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,3,0,0
1787190477949,3,HTTP Request,200,OK,Thread Group 1-7,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,3,0,0
1787190477952,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,336,126,1,1,http://localhost:3000/api/health,1,0,0
1787190477954,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,758,134,1,1,http://localhost:3000/api/especialidades,1,0,0
1787190477956,1,HTTP Request,200,OK,Thread Group 1-7,text,true,,1189,127,1,1,http://localhost:3000/api/medicos,1,0,0
1787190477958,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,1074,140,1,1,http://localhost:3000/api/medicos/estadisticas,4,0,0
1787190477963,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,3037,129,1,1,http://localhost:3000/api/pacientes,2,0,0
1787190477966,2,HTTP Request,200,OK,Thread Group 1-7,text,true,,1703,135,1,1,http://localhost:3000/api/citas/completas,2,0,0
1787190478386,4,HTTP Request,200,OK,Thread Group 1-8,text,true,,336,126,1,1,http://localhost:3000/api/health,4,0,2
